sector,lat,lng,count,country,region_code,local_authority_code
S62 5,53.466638,-1.326806,261,England,E12000003,E08000018
S62 6,53.456582,-1.342919,202,England,E12000003,E08000018
S62 7,53.472716,-1.363063,285,England,E12000003,E08000018
S63 0,53.54506,-1.312796,286,England,E12000003,E08000038
S63 3,53.812303,-1.320245,151,England,E12000003,E08000018
S63 5,53.505593,-1.331883,24,England,E12000003,E08000018
S63 6,53.503502,-1.361857,281,England,E12000003,E08000018
S63 7,53.500024,-1.340259,309,England,E12000003,E08000018
S63 8,53.518583,-1.319699,193,England,E12000003,E08000038
S63 9,53.529815,-1.307285,247,England,E12000003,E08000038
S64 0,53.498212,-1.277319,220,England,E12000003,E08000017
S64 5,53.476071,-1.307593,66,England,E12000003,E08000018
S64 8,53.486207,-1.316809,313,England,E12000003,E08000018
S64 9,53.496183,-1.295497,222,England,E12000003,E08000017
S65 1,53.43499,-1.346009,245,England,E12000003,E08000018
S65 2,53.43105,-1.334117,277,England,E12000003,E08000018
S65 3,53.432436,-1.318291,219,England,E12000003,E08000018
S65 4,53.445565,-1.287496,275,England,E12000003,E08000018
S66 0,53.423907,-1.275694,372,England,E12000003,E08000018
S66 1,53.418756,-1.280302,179,England,E12000003,E08000018
S66 2,53.425561,-1.28095,199,England,E12000003,E08000018
S66 3,53.432269,-1.281725,122,England,E12000003,E08000018
S66 6,53.42362,-1.195886,24,England,E12000003,E08000018
S66 7,53.428814,-1.195453,267,England,E12000003,E08000018
S66 8,53.424643,-1.216849,281,England,E12000003,E08000018
S66 9,53.39411,-1.26033,208,England,E12000003,E08000018
S69 5,99.999999,0.0,1,England,,
S7 1,53.360418,-1.483194,243,England,E12000003,E08000039
S7 2,53.347998,-1.497735,208,England,E12000003,E08000039
S70 1,53.549175,-1.479311,304,England,E12000003,E08000038
S70 2,53.55423,-1.483771,249,England,E12000003,E08000038
S70 3,53.543668,-1.451278,226,England,E12000003,E08000038
S70 4,53.53926,-1.467454,259,England,E12000003,E08000038
S70 5,53.522187,-1.473418,286,England,E12000003,E08000038
S70 6,53.546761,-1.494064,273,England,E12000003,E08000038
S70 9,53.551962,-1.482645,279,England,E12000003,E08000038
S71 1,53.563087,-1.474845,293,England,E12000003,E08000038
S71 2,53.566902,-1.454365,268,England,E12000003,E08000038
S71 3,53.580121,-1.465731,291,England,E12000003,E08000038
S71 4,53.597545,-1.455777,300,England,E12000003,E08000038
S71 5,53.555982,-1.43319,262,England,E12000003,E08000038
S72 0,53.549047,-1.350986,110,England,E12000003,E08000038
S72 7,53.576511,-1.379114,182,England,E12000003,E08000038
S72 8,53.578385,-1.415218,374,England,E12000003,E08000038
S72 9,53.59594,-1.39367,172,England,E12000003,E08000038
S73 0,53.516111,-1.394482,365,England,E12000003,E08000038
S73 3,54.338333,-1.374039,57,England,E12000003,E08000038
S73 8,53.526359,-1.408601,280,England,E12000003,E08000038
S73 9,53.535172,-1.38003,220,England,E12000003,E08000038
S74 0,53.501807,-1.449584,243,England,E12000003,E08000038
S74 8,53.499737,-1.421415,107,England,E12000003,E08000038
S74 9,53.502769,-1.440473,236,England,E12000003,E08000038
S75 1,53.564539,-1.508234,244,England,E12000003,E08000038
S75 2,53.558142,-1.500502,280,England,E12000003,E08000038
S75 3,53.53108,-1.512067,313,England,E12000003,E08000038
S75 4,53.554477,-1.564435,240,England,E12000003,E08000038
S75 5,53.585408,-1.529483,258,England,E12000003,E08000038
S75 6,53.586049,-1.502619,226,England,E12000003,E08000038
S8 0,53.347641,-1.485106,354,England,E12000003,E08000039
S8 2,53.58409,-1.476945,200,England,E12000003,E08000039
S8 7,53.327408,-1.485781,267,England,E12000003,E08000039
S8 8,53.336914,-1.469143,276,England,E12000003,E08000039
S8 9,53.354331,-1.47181,231,England,E12000003,E08000039
S80 1,53.305966,-1.125507,332,England,E12000004,E07000171
S80 2,53.301178,-1.111715,304,England,E12000004,E07000171
S80 3,53.297284,-1.146424,241,England,E12000004,E07000171
S80 4,53.273807,-1.208851,353,England,E12000004,E07000033
S80 7,53.312867,-1.127922,1,England,E12000004,E07000171
S80 9,53.304527,-1.122836,158,England,E12000004,E07000171
S81 0,53.318994,-1.108429,335,England,E12000004,E07000171
S81 7,53.323204,-1.129135,301,England,E12000004,E07000171
S81 8,53.346821,-1.137308,351,England,E12000004,E07000171
S81 9,53.36282,-1.120493,310,England,E12000004,E07000171
S9 1,53.412634,-1.4143,346,England,E12000003,E08000039
S9 2,53.398809,-1.429238,178,England,E12000003,E08000039
S9 3,53.390855,-1.430685,273,England,E12000003,E08000039
S9 4,53.383456,-1.414964,230,England,E12000003,E08000039
S9 5,53.391321,-1.413443,168,England,E12000003,E08000039
S9 9,53.392442,-1.43664,50,England,E12000003,E08000039
S94 1,99.999999,0.0,2,England,,
S95 1,53.414362,-1.410957,46,England,E12000003,E08000039
S96 5,53.403008,-1.427026,30,England,E12000003,E08000039
S97 3,53.497747,-1.343144,48,England,E12000003,E08000018
S98 1,53.404263,-1.430852,320,England,E12000003,E08000039
S98 6,53.396662,-1.441983,3,England,E12000003,E08000039
S99 1,55.268064,-1.373814,25,England,E12000003,E08000039
S99 2,63.389098,-1.124349,14,England,E12000003,E08000039
S99 3,65.053234,-1.073255,4,England,E12000003,E08000039
SA1 1,51.627871,-3.938388,381,Wales,W99999999,W06000011
SA1 2,51.635631,-3.938624,214,Wales,W99999999,W06000011
SA1 3,51.620615,-3.944728,256,Wales,W99999999,W06000011
SA1 4,51.619463,-3.954835,187,Wales,W99999999,W06000011
SA1 5,51.623077,-3.946897,259,Wales,W99999999,W06000011
SA1 6,51.628172,-3.9548,343,Wales,W99999999,W06000011
SA1 7,51.643637,-3.912518,168,Wales,W99999999,W06000011
SA1 8,51.623191,-3.919405,233,Wales,W99999999,W06000011
SA1 9,51.643784,-3.926885,335,Wales,W99999999,W06000011
SA10 6,51.656276,-3.845832,304,Wales,W99999999,W06000012
SA10 7,51.671292,-3.820037,277,Wales,W99999999,W06000012
SA10 8,51.697431,-3.775544,194,Wales,W99999999,W06000012
SA10 9,51.772604,-3.693574,128,Wales,W99999999,W06000012
SA11 1,51.65867,-3.804315,304,Wales,W99999999,W06000012
SA11 2,51.64182,-3.817037,267,Wales,W99999999,W06000012
SA11 3,51.661047,-3.788735,319,Wales,W99999999,W06000012
SA11 4,51.704396,-3.709483,119,Wales,W99999999,W06000012
SA11 5,51.745342,-3.629018,197,Wales,W99999999,W06000012
SA11 9,60.51234,-3.109888,71,Wales,W99999999,W06000012
SA12 6,51.594603,-3.800125,280,Wales,W99999999,W06000012
SA12 7,51.603364,-3.818587,225,Wales,W99999999,W06000012
SA12 8,51.613909,-3.801125,186,Wales,W99999999,W06000012
SA12 9,51.622959,-3.757276,208,Wales,W99999999,W06000012
SA13 1,51.593596,-3.779609,325,Wales,W99999999,W06000012
SA13 2,51.581483,-3.74944,261,Wales,W99999999,W06000012
SA13 3,51.656914,-3.634528,196,Wales,W99999999,W06000012
SA13 9,51.59261,-3.779218,87,Wales,W99999999,W06000012
SA14 6,51.776604,-4.103122,208,Wales,W99999999,W06000010
SA14 7,51.802414,-4.088156,218,Wales,W99999999,W06000010
SA14 8,51.698659,-4.121838,343,Wales,W99999999,W06000010
SA14 9,51.679177,-4.115288,247,Wales,W99999999,W06000010
SA15 1,51.679574,-4.154473,298,Wales,W99999999,W06000010
SA15 2,51.673203,-4.161094,238,Wales,W99999999,W06000010
SA15 3,51.686305,-4.159412,277,Wales,W99999999,W06000010
SA15 4,51.693257,-4.182041,176,Wales,W99999999,W06000010
SA15 5,51.762276,-4.189087,231,Wales,W99999999,W06000010
SA15 9,58.583422,-3.571514,98,Wales,W99999999,W06000010
SA16 0,51.689034,-4.254384,288,Wales,W99999999,W06000010
SA17 4,51.737028,-4.269344,234,Wales,W99999999,W06000010
SA17 5,51.771662,-4.300971,248,Wales,W99999999,W06000010
SA18 1,51.799083,-3.889414,258,Wales,W99999999,W06000010
SA18 2,51.798422,-3.971596,311,Wales,W99999999,W06000010
SA18 3,51.795722,-4.011931,325,Wales,W99999999,W06000010
SA18 9,57.463223,-3.515646,34,Wales,W99999999,W06000010
SA19 0,51.891408,-3.988493,24,Wales,W99999999,W06000010
SA19 6,51.881886,-3.985686,222,Wales,W99999999,W06000010
SA19 7,51.955742,-4.003042,266,Wales,W99999999,W06000010
SA19 8,52.022912,-3.937795,273,Wales,W99999999,W06000010
SA19 9,51.916643,-3.855456,194,Wales,W99999999,W06000010
SA2 0,51.623283,-3.969605,327,Wales,W99999999,W06000011
SA2 6,51.625928,-3.948822,1,Wales,W99999999,W06000011
SA2 7,51.622092,-4.021389,273,Wales,W99999999,W06000011
SA2 8,51.615802,-3.989078,180,Wales,W99999999,W06000011
SA2 9,51.623141,-3.986797,186,Wales,W99999999,W06000011
SA20 0,52.00969,-3.788304,267,Wales,W99999999,W06000010
SA20 9,51.993753,-3.791739,2,Wales,W99999999,W06000010
SA3 1,51.585769,-4.20064,148,Wales,W99999999,W06000011
SA3 2,51.575792,-4.081695,72,Wales,W99999999,W06000011
SA3 3,51.579669,-4.039735,103,Wales,W99999999,W06000011
SA3 4,51.575105,-4.002078,338,Wales,W99999999,W06000011
SA3 5,51.586313,-4.006452,264,Wales,W99999999,W06000011
SA3 9,51.626277,-3.945811,54,Wales,W99999999,W06000011
SA31 1,51.859547,-4.308414,302,Wales,W99999999,W06000010
SA31 2,51.856867,-4.291601,186,Wales,W99999999,W06000010
SA31 3,51.853469,-4.323662,262,Wales,W99999999,W06000010
SA31 9,51.85096,-4.305551,101,Wales,W99999999,W06000010
SA32 7,51.919267,-4.182814,237,Wales,W99999999,W06000010
SA32 8,51.848633,-4.159623,194,Wales,W99999999,W06000010
SA33 4,51.797109,-4.497876,257,Wales,W99999999,W06000010
SA33 5,51.829742,-4.404161,210,Wales,W99999999,W06000010
SA33 6,51.922754,-4.389719,239,Wales,W99999999,W06000010
SA34 0,51.85071,-4.618461,252,Wales,W99999999,W06000010
SA34 9,99.999999,0.0,2,Wales,W99999999,
SA35 0,51.973652,-4.56081,45,Wales,W99999999,W06000009
SA36 0,51.957754,-4.608361,11,Wales,W99999999,W06000009
SA37 0,52.017934,-4.595716,64,Wales,W99999999,W06000009
SA38 9,52.041474,-4.470137,220,Wales,W99999999,W06000010
SA39 9,52.020572,-4.248611,124,Wales,W99999999,W06000010
SA4 0,51.720849,-4.054105,100,Wales,W99999999,W06000010
SA4 1,51.699775,-4.02827,393,Wales,W99999999,W06000011
SA4 2,51.668571,-4.047216,368,Wales,W99999999,W06000011
SA4 3,51.639501,-4.074701,354,Wales,W99999999,W06000011
SA4 4,51.668386,-4.039742,306,Wales,W99999999,W06000011
SA4 5,57.524957,-3.530068,66,Wales,W99999999,W06000011
SA4 6,51.663507,-4.055481,162,Wales,W99999999,W06000011
SA4 8,51.711934,-4.032824,193,Wales,W99999999,W06000011
SA4 9,51.675204,-4.00635,191,Wales,W99999999,W06000011
SA40 9,52.085047,-4.169491,124,Wales,W99999999,W06000010
SA41 3,51.998089,-4.703597,118,Wales,W99999999,W06000009
SA42 0,52.015627,-4.853312,161,Wales,W99999999,W06000009
SA43 1,52.092291,-4.647647,256,Wales,W99999999,W06000008
SA43 2,52.088355,-4.584964,261,Wales,W99999999,W06000008
SA43 3,52.07498,-4.685861,149,Wales,W99999999,W06000009
SA43 9,52.082685,-4.657185,19,Wales,W99999999,W06000008
SA44 4,52.067066,-4.317498,282,Wales,W99999999,W06000008
SA44 5,52.049619,-4.388948,278,Wales,W99999999,W06000008
SA44 6,52.151684,-4.416292,209,Wales,W99999999,W06000008
SA44 9,62.331121,-3.412167,28,Wales,W99999999,W06000008
SA45 9,52.205691,-4.358163,104,Wales,W99999999,W06000008
SA46 0,52.229857,-4.245148,151,Wales,W99999999,W06000008
SA47 0,52.190789,-4.296963,78,Wales,W99999999,W06000008
SA48 7,52.13692,-4.134365,231,Wales,W99999999,W06000008
SA48 8,52.150157,-4.087767,210,Wales,W99999999,W06000008
SA48 9,52.123506,-4.088237,30,Wales,W99999999,W06000008
SA5 4,51.644513,-3.996911,215,Wales,W99999999,W06000011
SA5 5,51.649924,-3.974233,188,Wales,W99999999,W06000011
SA5 7,51.664642,-3.960419,174,Wales,W99999999,W06000011
SA5 8,51.639468,-3.960269,187,Wales,W99999999,W06000011
SA5 9,51.646592,-3.947028,172,Wales,W99999999,W06000011
SA6 5,51.700241,-3.897749,247,Wales,W99999999,W06000011
SA6 6,51.674569,-3.929786,307,Wales,W99999999,W06000011
SA6 7,51.663068,-3.937155,159,Wales,W99999999,W06000011
SA6 8,51.657639,-3.924802,243,Wales,W99999999,W06000011
SA61 1,51.79555,-4.975896,309,Wales,W99999999,W06000009
SA61 2,51.804273,-4.972386,289,Wales,W99999999,W06000009
SA61 9,51.792818,-4.97883,69,Wales,W99999999,W06000009
SA62 3,51.759977,-5.080088,281,Wales,W99999999,W06000009
SA62 4,51.789584,-4.928219,195,Wales,W99999999,W06000009
SA62 5,51.914925,-5.022147,288,Wales,W99999999,W06000009
SA62 6,51.871218,-5.159772,317,Wales,W99999999,W06000009
SA63 4,51.870259,-4.862202,95,Wales,W99999999,W06000009
SA64 0,52.002014,-5.010774,112,Wales,W99999999,W06000009
SA65 0,51.996079,-4.977547,14,Wales,W99999999,W06000009
SA65 9,51.988387,-4.970089,230,Wales,W99999999,W06000009
SA66 7,51.877725,-4.745179,179,Wales,W99999999,W06000009
SA67 7,51.803272,-4.734712,122,Wales,W99999999,W06000009
SA67 8,51.77622,-4.733211,277,Wales,W99999999,W06000009
SA67 9,54.909638,-4.437468,31,Wales,W99999999,W06000009
SA68 0,51.731048,-4.763618,166,Wales,W99999999,W06000009
SA69 9,51.709632,-4.706914,173,Wales,W99999999,W06000009
SA7 0,51.670662,-3.900705,48,Wales,W99999999,W06000011
SA7 4,51.70444,-4.706291,1,Wales,W99999999,W06000009
SA7 9,51.662092,-3.890976,384,Wales,W99999999,W06000011
SA70 7,51.665518,-4.718682,278,Wales,W99999999,W06000009
SA70 8,51.679435,-4.756225,247,Wales,W99999999,W06000009
SA70 9,56.275409,-4.255357,21,Wales,W99999999,W06000009
SA71 4,51.676886,-4.917575,216,Wales,W99999999,W06000009
SA71 5,51.662953,-4.946559,241,Wales,W99999999,W06000009
SA72 4,51.695383,-4.89126,47,Wales,W99999999,W06000009
SA72 6,51.691497,-4.943457,335,Wales,W99999999,W06000009
SA72 9,51.693673,-4.941597,18,Wales,W99999999,W06000009
SA73 1,51.718079,-4.97351,287,Wales,W99999999,W06000009
SA73 2,51.716202,-5.031636,210,Wales,W99999999,W06000009
SA73 3,51.717113,-5.048702,262,Wales,W99999999,W06000009
SA73 9,51.759705,-5.00252,12,Wales,W99999999,W06000009
SA8 3,51.716151,-3.834543,124,Wales,W99999999,W06000012
SA8 4,51.724386,-3.853797,241,Wales,W99999999,W06000012
SA8 9,54.647857,-3.612664,33,Wales,W99999999,W06000012
SA80 8,51.647951,-3.92428,8,Wales,W99999999,W06000011
SA9 1,51.785268,-3.743756,332,Wales,W99999999,W06000023
SA9 2,51.776353,-3.799304,303,Wales,W99999999,W06000012
SA9 5,81.895718,-1.442155,8,Wales,W99999999,
SA99 1,51.670002,-3.945464,71,Wales,W99999999,W06000011
SE1 0,51.501382,-0.09691,365,England,E12000007,E09000028
SE1 1,51.50042,-0.091404,343,England,E12000007,E09000028
SE1 2,51.500183,-0.07771,390,England,E12000007,E09000028
SE1 3,51.498137,-0.080716,387,England,E12000007,E09000028
SE1 4,51.496316,-0.085974,373,England,E12000007,E09000028
SE1 5,51.490887,-0.075386,395,England,E12000007,E09000028
SE1 6,51.495273,-0.095407,332,England,E12000007,E09000028
SE1 7,51.496751,-0.107522,388,England,E12000007,E09000022
SE1 8,51.501465,-0.103333,350,England,E12000007,E09000028
SE1 9,51.502034,-0.091935,359,England,E12000007,E09000028
SE10 0,51.49197,0.010971,394,England,E12000007,E09000011
SE10 1,52.948318,0.017475,133,England,E12000007,E09000011
SE10 8,51.476507,-0.008863,385,England,E12000007,E09000011
SE10 9,51.483046,-0.003295,357,England,E12000007,E09000011
SE11 4,51.489623,-0.105384,341,England,E12000007,E09000022
SE11 5,51.48741,-0.112757,285,England,E12000007,E09000022
SE11 6,51.492255,-0.112618,200,England,E12000007,E09000022
SE11 9,56.529238,-0.088202,77,England,E12000007,E09000028
SE12 0,51.442808,0.022247,266,England,E12000007,E09000023
SE12 2,58.385537,0.045181,70,England,E12000007,E09000011
SE12 8,51.4534,0.022169,261,England,E12000007,E09000023
SE12 9,51.441288,0.030693,249,England,E12000007,E09000023
SE13 5,51.459456,-0.00481,349,England,E12000007,E09000023
SE13 6,51.454704,-0.009432,355,England,E12000007,E09000023
SE13 7,51.463585,-0.015822,397,England,E12000007,E09000023
SE13 9,59.14486,-0.011219,120,England,E12000007,E09000023
SE14 5,51.475195,-0.047095,383,England,E12000007,E09000023
SE14 6,51.476026,-0.038094,347,England,E12000007,E09000023
SE14 9,56.866352,-0.040437,90,England,E12000007,E09000023
SE15 1,51.479177,-0.061311,275,England,E12000007,E09000028
SE15 2,51.473089,-0.060842,334,England,E12000007,E09000028
SE15 3,51.464621,-0.059662,345,England,E12000007,E09000028
SE15 4,51.467676,-0.070545,294,England,E12000007,E09000028
SE15 5,51.473656,-0.071514,346,England,E12000007,E09000028
SE15 6,51.478794,-0.075091,370,England,E12000007,E09000028
SE15 9,57.477736,-0.062124,202,England,E12000007,E09000028
SE16 1,51.500275,-0.041625,369,England,E12000007,E09000028
SE16 2,51.492724,-0.05526,318,England,E12000007,E09000028
SE16 3,51.491133,-0.06592,333,England,E12000007,E09000028
SE16 4,51.49803,-0.065185,325,England,E12000007,E09000028
SE16 5,51.501696,-0.048539,183,England,E12000007,E09000028
SE16 6,51.499845,-0.047768,160,England,E12000007,E09000028
SE16 7,51.496269,-0.049353,293,England,E12000007,E09000028
SE16 9,60.686945,-0.064939,153,England,E12000007,E09000028
SE17 1,51.491112,-0.093714,383,England,E12000007,E09000028
SE17 2,51.487081,-0.089844,367,England,E12000007,E09000028
SE17 3,51.487196,-0.100087,349,England,E12000007,E09000028
SE17 9,59.409289,-0.082358,98,England,E12000007,E09000028
SE18 1,51.486917,0.087521,281,England,E12000007,E09000011
SE18 2,51.479136,0.086268,246,England,E12000007,E09000011
SE18 3,51.479205,0.068802,310,England,E12000007,E09000011
SE18 4,51.478278,0.055957,236,England,E12000007,E09000011
SE18 5,51.491003,0.054499,284,England,E12000007,E09000011
SE18 6,51.490288,0.068321,393,England,E12000007,E09000011
SE18 7,51.487108,0.076092,274,England,E12000007,E09000011
SE18 9,51.490118,0.075607,284,England,E12000007,E09000011
SE19 1,51.422007,-0.083651,314,England,E12000007,E09000022
SE19 2,51.415552,-0.07994,307,England,E12000007,E09000008
SE19 3,51.417061,-0.091432,354,England,E12000007,E09000008
SE19 9,59.210234,-0.069935,106,England,E12000007,E09000008
SE1P 4,51.492789,-0.080128,400,England,E12000007,E09000028
SE1P 5,51.492763,-0.080126,400,England,E12000007,E09000028
SE1P 6,67.182435,-0.054209,371,England,E12000007,E09000028
SE2 0,51.485965,0.114399,268,England,E12000007,E09000011
SE2 8,61.834878,0.082212,61,England,E12000007,E09000011
SE2 9,51.494838,0.115735,344,England,E12000007,E09000011
SE20 7,51.412756,-0.054811,355,England,E12000007,E09000006
SE20 8,51.413074,-0.061648,375,England,E12000007,E09000006
SE20 9,60.135553,-0.044068,78,England,E12000007,E09000006
SE21 7,51.442656,-0.084675,157,England,E12000007,E09000028
SE21 8,51.436382,-0.090488,318,England,E12000007,E09000028
SE21 9,57.102164,-0.076971,60,England,E12000007,E09000028
SE22 0,51.452045,-0.068087,286,England,E12000007,E09000028
